10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
50
50
50
70
70
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1500
1900
2350
2900
3350
2800
3950
5600
2250
4700
6200
8950
8000
7800
7500
14450
7950
9350
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
50
50
50
70
70
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1500
1900
2350
2900
2800
2800
3950
5600
2250
4700
6200
8950
8000
7800
7500
14450
7950
9350
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
50
50
50
70
90
90
110
130
170
190
250
290
350
290
530
650
810
990
1250
1550
1900
2350
2900
1200
2800
3950
5500
2250
4700
6200
8950
8000
7800
7500
14450
7950
9350
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
50
50
50
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1550
870
1450
2900
3550
4400
4800
5500
5950
4700
6200
8950
8000
12750
7500
14450
7950
9350
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
50
50
50
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1550
1900
2350
2900
3550
4400
5450
2600
4250
3950
7650
4450
8500
12750
7500
14450
7950
11700
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
50
50
50
70
70
90
90
110
130
170
190
250
290
370
450
530
650
810
1050
1250
1550
1900
2350
2900
3550
4400
5450
6400
3650
4900
4850
4150
5700
8650
7500
11550
7950
11700
11000
4150
8450
18600
19950
17950
16350
19950
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
30
50
50
50
50
70
90
90
110
130
170
190
230
290
350
430
530
650
810
990
1250
1500
1900
2250
2850
3350
4350
4950
6500
5900
4900
5300
4900
6550
12450
12150
9850
8050
12250
9750
11900
8450
15650
19950
17950
16350
12700
10
10
10
10
10
10
10
10
30
30
30
30
30
30
30
30
30
50
50
70
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1150
1500
1900
2350
2900
1850
2800
5350
6250
5500
3950
8500
8950
8500
8050
7500
14450
7950
9350
9750
14350
12350
15600
19950
19450
16350
12700
10
10
10
10
10
10
30
30
30
30
30
30
30
30
30
30
50
50
50
50
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1550
1900
2350
2900
3550
3750
4350
5600
5500
3950
4750
4900
8500
12750
13550
9850
12150
12250
7050
11900
8450
15600
19950
17950
16350
12700
30
30
30
30
10
30
10
30
30
30
30
30
30
30
30
30
50
50
50
70
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1200
1550
1900
2150
2850
3550
2800
4850
5200
6050
3950
6150
7350
4950
8050
9400
7650
8050
12250
7050
11900
8450
15600
19950
17950
16350
12700
30
30
30
10
30
30
30
30
30
30
30
30
30
30
30
30
50
50
50
70
70
90
90
110
130
170
210
250
290
370
430
530
670
810
990
1250
1500
1900
2350
2900
3550
4400
4200
6250
7200
3100
6200
8950
8000
12750
7500
14450
12150
12250
7050
4150
8450
15600
19950
17950
16350
12700
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
50
50
70
70
90
90
110
130
170
190
250
290
350
430
530
650
810
990
1250
1500
1850
2300
2650
1200
2800
4200
5500
4250
4900
8500
8950
8000
7800
7500
14450
7950
12250
7050
14350
12350
15600
19950
17950
16350
12700
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
50
50
50
70
70
90
110
110
150
170
210
250
290
350
450
530
670
810
1050
1250
1550
1650
2350
2900
2500
2800
4000
2700
5900
4900
6200
5450
8500
12750
7500
15000
8050
9350
7050
4150
8450
9100
19950
17950
18000
12700
30
30
30
30
30
30
30
30
30
30
30
30
